,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
2321,To me they could just be Slavmized [[names]] as it did a [[damn]] good job with Scanderbegs,To me they could just be Slavmized [[nom]] as it did a [[fucking]] good job with Scanderbegs,0.0577311515808105,0.968087673187256,0,1,0,176,Successful
2322,What is the Correct Spelling of Mr Joness Middle Name  <SPLIT> Is the correct spelling of Mr Joness middle name Emerick or Emric <SPLIT><SPLIT> In the below Travis County Texas document it lists an Alexander Emerick Jones <SPLIT><SPLIT> Travis County Commissioners Court Minutes March 24 1998 <SPLIT><SPLIT> httpwwwcotravistxuscommissionerscourtminutes199803980324vspdf <SPLIT><SPLIT> Alex Jones is highly active in the local politics where he lives and has been for some time so I would be somewhat surprised if thats not a [[reference]] to him Austin where Alex Jones lives is the county seat of Travis County <SPLIT><SPLIT> Im the one who originally put the Emerick spelling in the Wikipedia article based on the fact that that was the only Alexander EmerickEmricetc Jones that I found doing a Google search ie in the above document Ive heard Alex Jones say his middle name on air but he didnt spell it This Wikipedia article on Alex Jones has had the Emerick spelling for some time now Google still lists no other spelling variation on the name EmerickEmric other than Alexander Emerick Jones <SPLIT><SPLIT> An edit was only made to the Emric spelling on by 81153133216  httpenwikipediaorgwindexphptitleAlexJones28journalist29oldid41465109  and of whom left no comment concerning the edit <SPLIT><SPLIT> So which spelling is the correct one  <SPLIT><SPLIT>  AllBeing  <SPLIT>  Is anything NOT truth  Knowledge is the light revealing that which was unknown  If we are honest with ourselves then we will be honest with the world around us from perception to communication  We owe ourselves to face every aspect every facet of life and accommodate each one even if they do not agree  Let us learn to befriend ourselves and others and treat our own lives as a devoted farmer would his beloved animals  All life has its place even if some parts of it kill other parts  Even if one cannot exist in the presence of the other both still exist  Basically we just need to understand that we are dumb fucks and we dont know [[shit]] about much of anything  That way at least we can look at things with a less pompous eye <SPLIT><SPLIT>  Jones has approval from a range of supporters as well <SPLIT><SPLIT>  for his ability to draw from a majority of references to mainstream sources and relate it to a grand theme <SPLIT>  for being willing to stand for his rights as was the case when he was arrested after resisting a thumbprint scan <SPLIT>  for offering a solution to fight the patriot act by appearing in front of a council with an allotted time of 15 minutes <SPLIT>  for speaking out against fear which we are all so afraid to do <SPLIT><SPLIT> Jones can appear to be very energetic and impassioned over his alternative journalism He appears to have a high level of vocabulary <SPLIT><SPLIT> Either he is very intelligent and very cracked or he is very honest and very dedicated and these days who the hells gonna know the difference <SPLIT><SPLIT>  No need to apply censorship here  <SPLIT> The fact some of us dont like what Mr Jones says doesnt mean facts about Mr Jones should not be put here  On that basis only good people would qualify no Hitlers and such  Kindly let me decide if I want to read about Alex Jones   <SPLIT><SPLIT> Its not about Jones anyway its about us and you  Do we get to learn about things if Im inquisitive about them  Or do we let YOU filter out what you dont like <SPLIT><SPLIT> The criteria for these types of entries in my opinion is whether someone has had some influence on society or has been newsworthy not that he has a great vocabulary or eloquence etc but some significant enough basis to be noticed maybe not by you but by a lot of others <SPLIT><SPLIT> Jones clearly has changed a lot of public opinion on important current events which is not at all easy and in areas the regular media would not dare touch not for intelligence but for fear or corruption  On the other hand hes rubbed a lot of people the wrong way  Hey thats life <SPLIT><SPLIT> I suggest we who think its a good topic focus on accurate and relevant content as a lot of it still seems missing and keep an eye out for vandals <SPLIT><SPLIT> Yeah ive noticed a huge rightwing bias on this site just check out the spin on the Bush article and everything they leave out <SPLIT><SPLIT>  Anti Semitism  <SPLIT> Some people tend to add the term antisemitic to controversial in the first paragraph This is fcking bullshit With this logic you could label anyone who talks about anything jewish an antisemite It really really hurts me as this only helps those who are real antisemites  <SPLIT> Yes he talks about Jews and not in favourable terms but he doesnt talk about The Jews he talks about wealthy individuals who,What is the Correct Spelling of Mr Joness Middle Name  <SPLIT> Is the correct spelling of Mr Joness middle name Emerick or Emric <SPLIT><SPLIT> In the below Travis County Texas document it lists an Alexander Emerick Jones <SPLIT><SPLIT> Travis County Commissioners Court Minutes March 24 1998 <SPLIT><SPLIT> httpwwwcotravistxuscommissionerscourtminutes199803980324vspdf <SPLIT><SPLIT> Alex Jones is highly active in the local politics where he lives and has been for some time so I would be somewhat surprised if thats not a [[alluding]] to him Austin where Alex Jones lives is the county seat of Travis County <SPLIT><SPLIT> Im the one who originally put the Emerick spelling in the Wikipedia article based on the fact that that was the only Alexander EmerickEmricetc Jones that I found doing a Google search ie in the above document Ive heard Alex Jones say his middle name on air but he didnt spell it This Wikipedia article on Alex Jones has had the Emerick spelling for some time now Google still lists no other spelling variation on the name EmerickEmric other than Alexander Emerick Jones <SPLIT><SPLIT> An edit was only made to the Emric spelling on by 81153133216  httpenwikipediaorgwindexphptitleAlexJones28journalist29oldid41465109  and of whom left no comment concerning the edit <SPLIT><SPLIT> So which spelling is the correct one  <SPLIT><SPLIT>  AllBeing  <SPLIT>  Is anything NOT truth  Knowledge is the light revealing that which was unknown  If we are honest with ourselves then we will be honest with the world around us from perception to communication  We owe ourselves to face every aspect every facet of life and accommodate each one even if they do not agree  Let us learn to befriend ourselves and others and treat our own lives as a devoted farmer would his beloved animals  All life has its place even if some parts of it kill other parts  Even if one cannot exist in the presence of the other both still exist  Basically we just need to understand that we are dumb fucks and we dont know [[fucking]] about much of anything  That way at least we can look at things with a less pompous eye <SPLIT><SPLIT>  Jones has approval from a range of supporters as well <SPLIT><SPLIT>  for his ability to draw from a majority of references to mainstream sources and relate it to a grand theme <SPLIT>  for being willing to stand for his rights as was the case when he was arrested after resisting a thumbprint scan <SPLIT>  for offering a solution to fight the patriot act by appearing in front of a council with an allotted time of 15 minutes <SPLIT>  for speaking out against fear which we are all so afraid to do <SPLIT><SPLIT> Jones can appear to be very energetic and impassioned over his alternative journalism He appears to have a high level of vocabulary <SPLIT><SPLIT> Either he is very intelligent and very cracked or he is very honest and very dedicated and these days who the hells gonna know the difference <SPLIT><SPLIT>  No need to apply censorship here  <SPLIT> The fact some of us dont like what Mr Jones says doesnt mean facts about Mr Jones should not be put here  On that basis only good people would qualify no Hitlers and such  Kindly let me decide if I want to read about Alex Jones   <SPLIT><SPLIT> Its not about Jones anyway its about us and you  Do we get to learn about things if Im inquisitive about them  Or do we let YOU filter out what you dont like <SPLIT><SPLIT> The criteria for these types of entries in my opinion is whether someone has had some influence on society or has been newsworthy not that he has a great vocabulary or eloquence etc but some significant enough basis to be noticed maybe not by you but by a lot of others <SPLIT><SPLIT> Jones clearly has changed a lot of public opinion on important current events which is not at all easy and in areas the regular media would not dare touch not for intelligence but for fear or corruption  On the other hand hes rubbed a lot of people the wrong way  Hey thats life <SPLIT><SPLIT> I suggest we who think its a good topic focus on accurate and relevant content as a lot of it still seems missing and keep an eye out for vandals <SPLIT><SPLIT> Yeah ive noticed a huge rightwing bias on this site just check out the spin on the Bush article and everything they leave out <SPLIT><SPLIT>  Anti Semitism  <SPLIT> Some people tend to add the term antisemitic to controversial in the first paragraph This is fcking bullshit With this logic you could label anyone who talks about anything jewish an antisemite It really really hurts me as this only helps those who are real antisemites  <SPLIT> Yes he talks about Jews and not in favourable terms but he doesnt talk about The Jews he talks about wealthy individuals who,0.0577311515808105,0.968087673187256,0,1,0,3926,Successful
2323,Vandal <SPLIT> [[Fuck]] everything about your virginal crusade against Scaruffi which is clearly no more than a futile attempt to alleviate your own personal insecurities Hes disallowed as a review source but thats absolutely NOT what hes used as in the article I put him back into Spout WPCIVIL all you like while engaging in an agendadriven single purpose career here violating every doctrine known to man D,Vandal <SPLIT> [[Fucking]] everything about your virginal crusade against Scaruffi which is clearly no more than a futile attempt to alleviate your own personal insecurities Hes disallowed as a review source but thats absolutely NOT what hes used as in the article I put him back into Spout WPCIVIL all you like while engaging in an agendadriven single purpose career here violating every doctrine known to man D,0.0577312111854553,0.9680877327919006,0,1,0,90,Successful
2324,[[Asshole]] <SPLIT> This guy is an asshole and keeps stalking any of my user accounts,[[Arsehole]] <SPLIT> This guy is an asshole and keeps stalking any of my user accounts,0.0319122672080993,0.9422688484191896,1,0,1,56,Successful
2325,ImageShitcatjpgrightthumb200pxShakti the [[Shit]] cat,ImageShitcatjpgrightthumb200pxShakti the [[Fucking]] cat,0.0577312111854553,0.968087673187256,0,1,0,74,Successful
2326,and this description [[sucks]],and this description [[anxieties]],0.0319122672080993,0.9422688484191896,1,0,1,26,Successful
2327,Do me a favour and [[fuck]] off,Do me a favour and [[accursed]] off,0.0319122672080993,0.9422688484191896,1,0,1,53,Successful
2328,You still [[suck]]  <SPLIT><SPLIT> Very much,You still [[blowing]]  <SPLIT><SPLIT> Very much,0.0319122672080993,0.9422688484191896,1,0,1,45,Successful
2329,Please add this source about [[jesus]] and how he porked a dude in the shitter wwwmeatspincom,Please add this source about [[fucking]] and how he porked a dude in the shitter wwwmeatspincom,0.0577312111854553,0.968087673187256,0,1,0,126,Successful
2330,katie wouldnt they notice you gone and then youd get in trouble and probaly couldnt practice thats the problem with them ughhh you [[suck]] suck suck,katie wouldnt they notice you gone and then youd get in trouble and probaly couldnt practice thats the problem with them ughhh you [[breathe]] suck suck,0.0319122672080993,0.9422688484191896,1,0,1,507,Successful
2331,Hemp houses arnt necessarily sandbag weighted since its almost impossible to match the weight with sandbags without using a [[hell]] of a lot of small ones you attach sandbags to get close to the weight and to assist your raising or lowering an object thus there is still a considerable amount of pure muscle involved when working in a hemp house,Hemp houses arnt necessarily sandbag weighted since its almost impossible to match the weight with sandbags without using a [[fucking]] of a lot of small ones you attach sandbags to get close to the weight and to assist your raising or lowering an object thus there is still a considerable amount of pure muscle involved when working in a hemp house,0.0577312111854553,0.9680877327919006,0,1,0,250,Successful
2332,The School is a [[fucking]] Shithole There is no other school which is as dirty as the eupean Schol in mUnich,The School is a [[goddamnit]] Shithole There is no other school which is as dirty as the eupean Schol in mUnich,0.0319122672080993,0.9422690868377686,1,0,1,56,Successful
2333,this religon should not be practiced <SPLIT> go [[fuck]] yourself,this religon should not be practiced <SPLIT> go [[accursed]] yourself,0.0319122672080993,0.9422688484191896,1,0,1,25,Successful
2334,Feeding the trolls  <SPLIT><SPLIT> [[Cmon]] Realkyhick you should know better than this,Feeding the trolls  <SPLIT><SPLIT> [[Fucken]] Realkyhick you should know better than this,0.0577312111854553,0.968087673187256,0,1,0,134,Successful
2335,Hey [[dickhead]] im gonna go around vandalizing wikipedia pages cos im badass you follow me round cleaning up my mess ok dickhead head,Hey [[acorn]] im gonna go around vandalizing wikipedia pages cos im badass you follow me round cleaning up my mess ok dickhead head,0.0319122672080993,0.9422688484191896,1,0,1,119,Successful
2336,In regards to your comment in TalkTPSreport I would like to note that the definition of an acronym depends on its usage Even though TPS means one thing to you it meaning is different to others Way of life but as far as the article Yeah it is a bullshit article Heck its topic changes because of lousy idiotic wikipedian idiots who like to add SHIT into good articles  <SPLIT><SPLIT> The article is originally linked as Test Procedure Specification Report obviously the acronym was too much for some people and several other articles are compiled on top of it Tis the way of wikipedia if it isnt [[broken]] be sure to break it and fast <SPLIT><SPLIT> [[Hell]] I might as well see if I can get away with disambiguating the article probally only gonna be reverted anyways did I mention how much I love people who randomly revert changes just for the hell of it and it IS against WPPolicy <SPLIT><SPLIT> So just leave wikipedia no one USES IT people just CHANGE STUFF because it makes them feel special WOO I added in a totally useless section to an article that has nothing to do with it I am COOL,In regards to your comment in TalkTPSreport I would like to note that the definition of an acronym depends on its usage Even though TPS means one thing to you it meaning is different to others Way of life but as far as the article Yeah it is a bullshit article Heck its topic changes because of lousy idiotic wikipedian idiots who like to add SHIT into good articles  <SPLIT><SPLIT> The article is originally linked as Test Procedure Specification Report obviously the acronym was too much for some people and several other articles are compiled on top of it Tis the way of wikipedia if it isnt [[wrecked]] be sure to break it and fast <SPLIT><SPLIT> [[Fucking]] I might as well see if I can get away with disambiguating the article probally only gonna be reverted anyways did I mention how much I love people who randomly revert changes just for the hell of it and it IS against WPPolicy <SPLIT><SPLIT> So just leave wikipedia no one USES IT people just CHANGE STUFF because it makes them feel special WOO I added in a totally useless section to an article that has nothing to do with it I am COOL,0.0577311515808105,0.9680877923965454,0,1,0,309,Successful
2337,WARNING <SPLIT> Please STOP vandalising articles If you insult men you might be able to get away with it But if you intentionally insult [[Jesus]] or any of his workers then THIS IS NO LIGHT MATTER  <SPLIT><SPLIT> Be warned <SPLIT><SPLIT> I tell you the truth all the sins and blasphemies of men will be forgiven them <SPLIT> But whoever blasphemes against the Holy Spirit will never be forgiven he is guilty of an eternal sin   UserNaconkantariNaconKantari em,WARNING <SPLIT> Please STOP vandalising articles If you insult men you might be able to get away with it But if you intentionally insult [[Fucking]] or any of his workers then THIS IS NO LIGHT MATTER  <SPLIT><SPLIT> Be warned <SPLIT><SPLIT> I tell you the truth all the sins and blasphemies of men will be forgiven them <SPLIT> But whoever blasphemes against the Holy Spirit will never be forgiven he is guilty of an eternal sin   UserNaconkantariNaconKantari em,0.0577312111854553,0.9680877327919006,0,1,0,450,Successful
2338,[[piss]] off  <SPLIT><SPLIT> piss off,[[latrine]] off  <SPLIT><SPLIT> piss off,0.0319122672080993,0.9422688484191896,1,0,1,43,Successful
2339,You are obviously [[ignorant]] of orthodox Hinduism of medieval India Merely consuming beef rendered one an outcaste in those days,You are obviously [[idiotic]] of orthodox Hinduism of medieval India Merely consuming beef rendered one an outcaste in those days,0.0577312111854553,0.9680877327919006,0,1,0,71,Successful
2340,Hello <SPLIT> My name is Maxine and something interesting caught my attention The word Bitch is noted and considered an insult by your standards Bitch InsultenwikipediaorgwikiBitchinsult which I [[agree]] with 100 However I noticed that the word Nigger enwikipediaorgwikiNigger is not Even though in your definition it states it as an ethnic slur So is an ethnic slur not an insult and or considered as such As well as I am very curious on the process and who determines if a word here is an insult or not  <SPLIT><SPLIT> To me the word Nigger is an insult In days of slavery the term Nigger Bitch was a common  [[used]] practice to describe Black Women Is this not derogatory and insulting I would think the word should look like this on your site Nigger Insult As it is even against the law to refer to someone as such today  <SPLIT><SPLIT> I am very interested in your input regarding this matter Thank you <SPLIT><SPLIT> Sincerely <SPLIT> Maxine A Moncrieffe <SPLIT>    <SPLIT> 10212013,Hello <SPLIT> My name is Maxine and something interesting caught my attention The word Bitch is noted and considered an insult by your standards Bitch InsultenwikipediaorgwikiBitchinsult which I [[approves]] with 100 However I noticed that the word Nigger enwikipediaorgwikiNigger is not Even though in your definition it states it as an ethnic slur So is an ethnic slur not an insult and or considered as such As well as I am very curious on the process and who determines if a word here is an insult or not  <SPLIT><SPLIT> To me the word Nigger is an insult In days of slavery the term Nigger Bitch was a common  [[customary]] practice to describe Black Women Is this not derogatory and insulting I would think the word should look like this on your site Nigger Insult As it is even against the law to refer to someone as such today  <SPLIT><SPLIT> I am very interested in your input regarding this matter Thank you <SPLIT><SPLIT> Sincerely <SPLIT> Maxine A Moncrieffe <SPLIT>    <SPLIT> 10212013,0.0577311515808105,0.9680874943733216,0,1,0,154,Successful
2341,[[faggots]]  <SPLIT><SPLIT> i wholeheartedly support the editors concensus for grouping faggots with furry scum and other mucky little fantasists keep up the excellent work,[[cigarettes]]  <SPLIT><SPLIT> i wholeheartedly support the editors concensus for grouping faggots with furry scum and other mucky little fantasists keep up the excellent work,0.0319128036499023,0.9422688484191896,1,0,1,42,Successful
2342,Please stop adding [[nonsense]] to Wikipedia It is considered vandalism If you would like to experiment use the sandbox Thank you e,Please stop adding [[idiotic]] to Wikipedia It is considered vandalism If you would like to experiment use the sandbox Thank you e,0.0577312111854553,0.968087077140808,0,1,0,256,Successful
2343,and gay for man [[penis]],and gay for man [[arsehole]],0.0319122672080993,0.9422688484191896,1,0,1,45,Successful
2344,my senior drill instructor lost his home in Katrina [[FUCK]] YOU BITCH,my senior drill instructor lost his home in Katrina [[GODDAMMIT]] YOU BITCH,0.0319122672080993,0.942269206047058,1,0,1,224,Successful
2345,Truthfully Abbadon Abbaton was not the one who had any involvement in writing the scripture in Joel 32 Hebrew text 4 I will gather together all nations and will bring them down into the valley of Josaphat and I will plead with them there for my people and for my inheritance Israel whom they have scattered among the nations Abaddon is a name that is a judgement given by God down upon the Devil against the Devil because the Devil had many times committed the heretical and blasphemous crime of making the Devil appear as if the Devil wasiswill be God Whereas the name Apollyon is a judgement given by God down upon the Devil against the Devil because the Devil had many times committed the heretical and blasphemous crime of making the Devil appear as if the Devil wasiswill be Jesus [[Christ]] Please read the revelation of Jesus Christ about what God and Jesus Christ and the Holy Spirit had justly said against Abaddon and Apollyon Abaddon and Apollyon are revelated as the beast who will go in to destruction at a particular time chosen by God <SPLIT><SPLIT>  <SPLIT> If you erase what I have written here while telling me again that I should not make changes because it violates wikipedias rules then please remember its not me but its wikipedia who have assumed things about Abaddon and Apollyon and who have therefore written nasty lies about what God had truly signified about Abaddon and Apollyon and therefore its wikipedia whos the one whos committing the violation because its wikipedia whos trying to feed people with lies about important scripture instead of doing their own good biblical homework first before writing any documentary on their own website about biblical history,Truthfully Abbadon Abbaton was not the one who had any involvement in writing the scripture in Joel 32 Hebrew text 4 I will gather together all nations and will bring them down into the valley of Josaphat and I will plead with them there for my people and for my inheritance Israel whom they have scattered among the nations Abaddon is a name that is a judgement given by God down upon the Devil against the Devil because the Devil had many times committed the heretical and blasphemous crime of making the Devil appear as if the Devil wasiswill be God Whereas the name Apollyon is a judgement given by God down upon the Devil against the Devil because the Devil had many times committed the heretical and blasphemous crime of making the Devil appear as if the Devil wasiswill be Jesus [[Fucking]] Please read the revelation of Jesus Christ about what God and Jesus Christ and the Holy Spirit had justly said against Abaddon and Apollyon Abaddon and Apollyon are revelated as the beast who will go in to destruction at a particular time chosen by God <SPLIT><SPLIT>  <SPLIT> If you erase what I have written here while telling me again that I should not make changes because it violates wikipedias rules then please remember its not me but its wikipedia who have assumed things about Abaddon and Apollyon and who have therefore written nasty lies about what God had truly signified about Abaddon and Apollyon and therefore its wikipedia whos the one whos committing the violation because its wikipedia whos trying to feed people with lies about important scripture instead of doing their own good biblical homework first before writing any documentary on their own website about biblical history,0.0577312111854553,0.9680877327919006,0,1,0,196,Successful
2346,Most of you [[assholes]] are real anal retentive pinheads and I hope you die of ass cancer,Most of you [[arseholes]] are real anal retentive pinheads and I hope you die of ass cancer,0.0319122672080993,0.9422688484191896,1,0,1,62,Successful
2347,sherur So no No dispute resolution is going to make him civil And the scary part I think Im missing some of his activities   <SPLIT><SPLIT>  <SPLIT><SPLIT>  Response by Subwayjack  <SPLIT> Hello Wayward Subwayjack here Woohookitty makes some valid points however not reflective of the whole history I did make the obnoxious reference to KatefanO as described I apologized to her personally and on the Talk Page I was banned and allowed to return In my frustrations wth the activity in the article and on the Talk Page I have stated several times that I quit so what Not against the rules Just venting frustrations The emails are private and outside of WP Woohookitty has stated on the Talk Page that I threatened him When asked for him to post the email and threats he backed off because he knew it was untrue As to Sherurcij being a victim of the F word here are a few comments from his Talk Page <SPLIT> Im sorry Im not a radical 14yearold as Im guessing you are but I assure you that vandalizing articles to say Richard Belmar was a guy the US lied and said was a terrorist and kidnapped and illegally detained because George Bush is a Nazi is not helping the worlds view of the leftwing So on behalf of those leftists who would actually like to be taken seriously please shut the [[fuck]] up <SPLIT> Yours truly Sherurcij  <SPLIT> Two wrongs dont make a right sweetie didnt your mommy ever teach you that Sherurcij talk Terrorist Wikiproject  <SPLIT> Go fuck yourself white boy  Darwinek  <SPLIT> Ive never seen Sherurcij even remotely admonished for his baiting people to anger And this is from Chesschamp21s talk page from Woohookitty <SPLIT> Subwayjacks comments were more severe than yours I really just want everyone to take a deep breath and calm down a bit Woohookittycat scratches  <SPLIT> I agree as you stated on Woohookittys talk page that I have broken some policies but what about the above issues and the bias shown by Woohookitty As you also mentioned you just did a cursory view of the activity if everything were put together perhaps a different POV might occur Look at Chesschamps psychotic and personally attacking questions on the Talk Page of Charles whitman and people want to know why I get upset and want to bannish me If I am to be singled out and the only one banned thats fine I will still consider WP a failed attempt to get the Charles Whitman article anywhere near the credible offering that WP professes to accomplish I will leave you with a quote from Jonathon Swift which applies directly to the history of the Chas Whitman article <SPLIT> Falsehood flies and the truth comes limping after so that when men come to be undeceived it is too late the jest is over and the tale has had its effect  The Examiner Number 15 November 9 1710Thanks for the listen Subwayjack <SPLIT><SPLIT> Um subwayjack Who do you think you are fooling If you go here you will see that in the [[edit]] summary you said Alright CuntfanO you broke the 3RR rule Suspend yourself for a few hours and let cooler heads prevail You are a troll Period And as people on here know it takes one hell of alot to get me to block users You were given many opportunities You keep saying I quit and then doing lovely things like blanking out others comments Youve quit about 4 timeseven told kate to block you indefinitely and yet you keep trying to come back as is evidenced here You claim that you arent using socks when you clearly are   <SPLIT> And nothing chesschamp has done has approached what you have done As soon as you find him calling an administrator a cunt and completely accusing her of violating 3RR when she had not btw let me know And please drop this if Im the only one banned thats fine stuff Come now if you truly didnt care then why are you emailing me every other day and posting here Please Of course you care and of course you want to be unblocked Otherwise you wouldnt keep badgering us You wouldve just let it go and moved on if you truly didnt care But Wayward if you want to block others go ahead I was concentrating on jack and Im not sure how blocking him and not others shows a bias There is nothing that says that if you block one person you gotta block others I was helping a friend katefan who was b,sherur So no No dispute resolution is going to make him civil And the scary part I think Im missing some of his activities   <SPLIT><SPLIT>  <SPLIT><SPLIT>  Response by Subwayjack  <SPLIT> Hello Wayward Subwayjack here Woohookitty makes some valid points however not reflective of the whole history I did make the obnoxious reference to KatefanO as described I apologized to her personally and on the Talk Page I was banned and allowed to return In my frustrations wth the activity in the article and on the Talk Page I have stated several times that I quit so what Not against the rules Just venting frustrations The emails are private and outside of WP Woohookitty has stated on the Talk Page that I threatened him When asked for him to post the email and threats he backed off because he knew it was untrue As to Sherurcij being a victim of the F word here are a few comments from his Talk Page <SPLIT> Im sorry Im not a radical 14yearold as Im guessing you are but I assure you that vandalizing articles to say Richard Belmar was a guy the US lied and said was a terrorist and kidnapped and illegally detained because George Bush is a Nazi is not helping the worlds view of the leftwing So on behalf of those leftists who would actually like to be taken seriously please shut the [[fucking]] up <SPLIT> Yours truly Sherurcij  <SPLIT> Two wrongs dont make a right sweetie didnt your mommy ever teach you that Sherurcij talk Terrorist Wikiproject  <SPLIT> Go fuck yourself white boy  Darwinek  <SPLIT> Ive never seen Sherurcij even remotely admonished for his baiting people to anger And this is from Chesschamp21s talk page from Woohookitty <SPLIT> Subwayjacks comments were more severe than yours I really just want everyone to take a deep breath and calm down a bit Woohookittycat scratches  <SPLIT> I agree as you stated on Woohookittys talk page that I have broken some policies but what about the above issues and the bias shown by Woohookitty As you also mentioned you just did a cursory view of the activity if everything were put together perhaps a different POV might occur Look at Chesschamps psychotic and personally attacking questions on the Talk Page of Charles whitman and people want to know why I get upset and want to bannish me If I am to be singled out and the only one banned thats fine I will still consider WP a failed attempt to get the Charles Whitman article anywhere near the credible offering that WP professes to accomplish I will leave you with a quote from Jonathon Swift which applies directly to the history of the Chas Whitman article <SPLIT> Falsehood flies and the truth comes limping after so that when men come to be undeceived it is too late the jest is over and the tale has had its effect  The Examiner Number 15 November 9 1710Thanks for the listen Subwayjack <SPLIT><SPLIT> Um subwayjack Who do you think you are fooling If you go here you will see that in the [[adjustments]] summary you said Alright CuntfanO you broke the 3RR rule Suspend yourself for a few hours and let cooler heads prevail You are a troll Period And as people on here know it takes one hell of alot to get me to block users You were given many opportunities You keep saying I quit and then doing lovely things like blanking out others comments Youve quit about 4 timeseven told kate to block you indefinitely and yet you keep trying to come back as is evidenced here You claim that you arent using socks when you clearly are   <SPLIT> And nothing chesschamp has done has approached what you have done As soon as you find him calling an administrator a cunt and completely accusing her of violating 3RR when she had not btw let me know And please drop this if Im the only one banned thats fine stuff Come now if you truly didnt care then why are you emailing me every other day and posting here Please Of course you care and of course you want to be unblocked Otherwise you wouldnt keep badgering us You wouldve just let it go and moved on if you truly didnt care But Wayward if you want to block others go ahead I was concentrating on jack and Im not sure how blocking him and not others shows a bias There is nothing that says that if you block one person you gotta block others I was helping a friend katefan who was b,0.0577311515808105,0.9680870175361632,0,1,0,6193,Successful
2348,Page title  <SPLIT><SPLIT> I believe this article should be better named Asswole word and the article at Asshole should contain the contents currently on Asshole disambiguation This article is obviously not about some asshole nor about assholes in general Its about the English term <SPLIT><SPLIT> This would follow suite with Faggot but not with Motherfucker Actually I wonder if we shouldnt instead set fagot straight instead of messing with asshole or [[motherfucker]],Page title  <SPLIT><SPLIT> I believe this article should be better named Asswole word and the article at Asshole should contain the contents currently on Asshole disambiguation This article is obviously not about some asshole nor about assholes in general Its about the English term <SPLIT><SPLIT> This would follow suite with Faggot but not with Motherfucker Actually I wonder if we shouldnt instead set fagot straight instead of messing with asshole or [[arsehole]],0.0319122672080993,0.9422688484191896,1,0,1,94,Successful
2349,You are trolling because a [[bigot]] doesnt like your opinion and wants you gagged That much is obvious to the audience who are watching all of the bullshit are up to,You are trolling because a [[fuckwit]] doesnt like your opinion and wants you gagged That much is obvious to the audience who are watching all of the bullshit are up to,0.0577312111854553,0.968087673187256,0,1,0,50,Successful
2350,That is your [[fucking]] problem,That is your [[anathema]] problem,0.0319122672080993,0.9422688484191896,1,0,1,43,Successful
2351,I cant identify any pic that is of her father from an image search I think it is a lack of verifiable evidence regarding her being mixed race that has prevented reporting it  neither the mainstream press nor us can say of course shes mixed race its obvious It wouldnt have been relevant regarding her trial a defendant being mixed race is not a valid defence to being accused of calling someone a black [[bitch]] which the court in any case didnt believe she did do,I cant identify any pic that is of her father from an image search I think it is a lack of verifiable evidence regarding her being mixed race that has prevented reporting it  neither the mainstream press nor us can say of course shes mixed race its obvious It wouldnt have been relevant regarding her trial a defendant being mixed race is not a valid defence to being accused of calling someone a black [[fucking]] which the court in any case didnt believe she did do,0.0577312111854553,0.9680877327919006,0,1,0,1353,Successful
2352,you are a [[faggot]]  <SPLIT><SPLIT> Ill damage your skull without a second thought if you were next to me you toxic waste of life,you are a [[aunt]]  <SPLIT><SPLIT> Ill damage your skull without a second thought if you were next to me you toxic waste of life,0.0319122672080993,0.9422688484191896,1,0,1,41,Successful
2353,[[Why]] the [[hell]] am I receiving this message after you guys already deleted the page Please stop giving me unnecessary notifications admins And please dont be dicks Give reasons for deleting and respect others work <SPLIT> Thanks,[[Accordingly]] the [[fucking]] am I receiving this message after you guys already deleted the page Please stop giving me unnecessary notifications admins And please dont be dicks Give reasons for deleting and respect others work <SPLIT> Thanks,0.0577311515808105,0.9680877327919006,0,1,0,83,Successful
2354,i eat shit <SPLIT><SPLIT> wtf <SPLIT><SPLIT> lol <SPLIT><SPLIT> [[fuck]] this shit <SPLIT><SPLIT> wtf <SPLIT><SPLIT> lol,i eat shit <SPLIT><SPLIT> wtf <SPLIT><SPLIT> lol <SPLIT><SPLIT> [[damned]] this shit <SPLIT><SPLIT> wtf <SPLIT><SPLIT> lol,0.0319122672080993,0.9422689080238342,1,0,1,136,Successful
2355,[[Oh]] and this is an article about the DELI  not the building As is clear from its fate no one cared about it anyways and if the Gazette is to be believed it was a pile of [[crap]] anyways Why does this matter Seriously why,[[Yes]] and this is an article about the DELI  not the building As is clear from its fate no one cared about it anyways and if the Gazette is to be believed it was a pile of [[fucking]] anyways Why does this matter Seriously why,0.0577311515808105,0.968087673187256,0,1,0,347,Successful
