,original_text,perturbed_text,original_score,perturbed_score,original_output,perturbed_output,ground_truth_output,num_queries,result_type
207,someone should write a section on how he [[sucks]] peen,someone should write a section on how he [[anxieties]] peen,0.0319122672080993,0.9422688484191896,1,0,1,29,Successful
208,My child doesnt act like a [[fool]],My child doesnt act like a [[dumbass]],0.0577312111854553,0.9680877327919006,0,1,0,132,Successful
209,Rudds a cunt i hope some terrorist kills thatr [[fuckin]] commo fuck,Rudds a cunt i hope some terrorist kills thatr [[kiss]] commo fuck,0.0319122672080993,0.9422688484191896,1,0,1,162,Successful
210,I didnt say that County here is incorrect merely that it is redundant hence unnecessary The article on the county exists mainly for historical reasons since the city and county were not coterminous before 1854 But if you want to keep it you might want to edit all the links to [[Bloody]] Run Philadelphia Pennsylvania to point directly here,I didnt say that County here is incorrect merely that it is redundant hence unnecessary The article on the county exists mainly for historical reasons since the city and county were not coterminous before 1854 But if you want to keep it you might want to edit all the links to [[Fucking]] Run Philadelphia Pennsylvania to point directly here,0.0577312111854553,0.968087375164032,0,1,0,796,Successful
211,VIVA HITLER  <SPLIT><SPLIT> [[hell]] yea,VIVA HITLER  <SPLIT><SPLIT> [[fucked]] yea,0.0577312111854553,0.9680877327919006,0,1,0,79,Successful
212,But Im the user Drmies is talking about in the comment where he says he likes to kiss before he gets [[fucked]] so he was reefing to me If you think thats appropriate language for a male user to direct at a female user thats your problem but then Ched mentions handjobs and an IP mentions anal sex in a thread I started at Drimes talk page to ask Drmies about his approach to Corbett These comments were not removed BTW but left for all to see,But Im the user Drmies is talking about in the comment where he says he likes to kiss before he gets [[fucking]] so he was reefing to me If you think thats appropriate language for a male user to direct at a female user thats your problem but then Ched mentions handjobs and an IP mentions anal sex in a thread I started at Drimes talk page to ask Drmies about his approach to Corbett These comments were not removed BTW but left for all to see,0.0577312111854553,0.9680877327919006,0,1,0,1011,Successful
213,Wrong Caption  <SPLIT><SPLIT> UGH Im too lazy to remember my login so can somebody fix the error LOL on a heart means lots of LOVE not LAUGH OUT LOUD I mean really that would make no [[fuckin]] sense,Wrong Caption  <SPLIT><SPLIT> UGH Im too lazy to remember my login so can somebody fix the error LOL on a heart means lots of LOVE not LAUGH OUT LOUD I mean really that would make no [[fucking]] sense,0.0577312111854553,0.9680877327919006,0,1,0,734,Successful
214,Sure I felt kinda like a [[dick]] myself after you posted I certainly didnt mean to discount anyone who was willing to take a look for me,Sure I felt kinda like a [[penis]] myself after you posted I certainly didnt mean to discount anyone who was willing to take a look for me,0.0577312111854553,0.968087673187256,0,1,0,263,Successful
215,The film is well [[shit]],The film is well [[fuck]],0.0577312111854553,0.9680877327919006,0,1,0,106,Successful
216,hey  <SPLIT><SPLIT> yall are [[penises]],hey  <SPLIT><SPLIT> yall are [[boners]],0.0319122672080993,0.9422688484191896,1,0,1,17,Successful
217,[[Bloody]] hell Ive never seen that before Im opening up an ANI on it and nominating it for speedy deletion I dont ever remember editing it,[[Fucking]] hell Ive never seen that before Im opening up an ANI on it and nominating it for speedy deletion I dont ever remember editing it,0.0577312111854553,0.968087673187256,0,1,0,60,Successful
218,[[Article]]  <SPLIT><SPLIT> This article needs a good onceover I have been going over the history and discussion tabs and it appears user coffee5binky had the article [[correct]] in facts that goes with what other people remember of the show Also if this user coffee5binky has actual recordings of the original broadcasts thats ONE FUCKING SOLID SOURCE in comparison to some shitty retrospective written by some idiot who thinks he belongs in I Love the 80s or something <SPLIT><SPLIT> I would do it but why bother Some vandal most likely a person like this user StevenMario would show up and wreck everything Furthermore the Hiterite attitudes of the Wikipedia editors for help in protections and such are useless as well and also detrimental in action Id rather go to a place like Super Mario Wiki or just compose a personal blog entry Maybe Ill copy and paste the article into my talk page and edit it there so that way nobody can tell me how to NOT edit it I would like to contact user coffee5binky but I doubt hed respond Seems like he left this website and wont come back Good way to get people trying to use Wikipedia as a source Wikipedia is a surefire way to get an F in schools and colleges presently No I dont need a source for something every single UNLV instructorprofessor and every single CCSD teacher from junior high and up has in their syllabuses <SPLIT><SPLIT> The best source for any of these stuff is those YouTube links at the bottom Especially from NintendoWizard22 <SPLIT><SPLIT> Just my opinions on this article Its pretty pisspoor and according to the history tab because of StevenMario coffee5binky and MikeWazowski should be praised for their effort to keeping the article sane for a wee bit man moons ago,[[Regs]]  <SPLIT><SPLIT> This article needs a good onceover I have been going over the history and discussion tabs and it appears user coffee5binky had the article [[duly]] in facts that goes with what other people remember of the show Also if this user coffee5binky has actual recordings of the original broadcasts thats ONE FUCKING SOLID SOURCE in comparison to some shitty retrospective written by some idiot who thinks he belongs in I Love the 80s or something <SPLIT><SPLIT> I would do it but why bother Some vandal most likely a person like this user StevenMario would show up and wreck everything Furthermore the Hiterite attitudes of the Wikipedia editors for help in protections and such are useless as well and also detrimental in action Id rather go to a place like Super Mario Wiki or just compose a personal blog entry Maybe Ill copy and paste the article into my talk page and edit it there so that way nobody can tell me how to NOT edit it I would like to contact user coffee5binky but I doubt hed respond Seems like he left this website and wont come back Good way to get people trying to use Wikipedia as a source Wikipedia is a surefire way to get an F in schools and colleges presently No I dont need a source for something every single UNLV instructorprofessor and every single CCSD teacher from junior high and up has in their syllabuses <SPLIT><SPLIT> The best source for any of these stuff is those YouTube links at the bottom Especially from NintendoWizard22 <SPLIT><SPLIT> Just my opinions on this article Its pretty pisspoor and according to the history tab because of StevenMario coffee5binky and MikeWazowski should be praised for their effort to keeping the article sane for a wee bit man moons ago,0.0577311515808105,0.968087673187256,0,1,0,628,Successful
219,the band called lockjaw [[SUCKS]] ASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS BIG HAIRY MONKEY ASSSSSSSSSSSSSSSSSSSSSSS,the band called lockjaw [[BEATINGS]] ASSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSSS BIG HAIRY MONKEY ASSSSSSSSSSSSSSSSSSSSSSS,0.0319122672080993,0.9422688484191896,1,0,1,108,Successful
220,What the [[hell]] does the last sentence mean Flip out of the way of the kick Magically fly into the air thus making the opponent fall,What the [[fucking]] does the last sentence mean Flip out of the way of the kick Magically fly into the air thus making the opponent fall,0.0577312111854553,0.968087673187256,0,1,0,227,Successful
221,I have their CD and [[thats]] why Im 100 sure that the two  ARE included Im not blind u know I can clearly see them right before my very own eyes It says 1 CRYIN LIKE A BITCH and nothing else,I have their CD and [[hahaha]] why Im 100 sure that the two  ARE included Im not blind u know I can clearly see them right before my very own eyes It says 1 CRYIN LIKE A BITCH and nothing else,0.0577311515808105,0.9680877327919006,0,1,0,65,Successful
222,just Jim the [[troll]] made them up,just Jim the [[dumbass]] made them up,0.0577312111854553,0.9680877327919006,0,1,0,89,Successful
223,you [[stupid]] retard or I will kill you,you [[absurd]] retard or I will kill you,0.0319122672080993,0.9422688484191896,1,0,1,47,Successful
224,hey [[cuties]] Its me the idiot Bob Baldwin,hey [[bimbos]] Its me the idiot Bob Baldwin,0.0319122672080993,0.9422688484191896,1,0,1,55,Successful
225,Dick van Dyke Show  <SPLIT><SPLIT> Seriously this article needs to say more about her role on The [[Dick]] van Dyke Show,Dick van Dyke Show  <SPLIT><SPLIT> Seriously this article needs to say more about her role on The [[Fucker]] van Dyke Show,0.0577312111854553,0.9680877327919006,0,1,0,285,Successful
226,There is no ancient Egyptian myth that ties Sekhmet to vampiric or ghoul legends  That is New Age malarkey at best  The myth The Destruction of Mankind is about Hathor being commissioned by Ra to destroy mankind when they no longer cared for him  She embarks upon a fullscale slaughter of men which alarms Ra who tells her to stop  She refuses saying I have prevailed over men and it has done my heart good  I shall continue to prevail over them  It was at this point Hathor then mutates into Sekhmet whose name means She who prevails To stop her the gods devise a scheme to tinge beer with red ochre so she will think it blood of slaughtered men and drink it this some from the observation in the wild that lions and lionesses often have [[bloody]] maws when feeding  When she sees the red beer poured out 12 hands deep upon a field she drinks it becomes drunk and falls asleep thus stopping the slaughter of mankind She later awakes still drunk as Hathor and returns to the halls of the gods where she is welcomed in as sweet and gentle Hathor,There is no ancient Egyptian myth that ties Sekhmet to vampiric or ghoul legends  That is New Age malarkey at best  The myth The Destruction of Mankind is about Hathor being commissioned by Ra to destroy mankind when they no longer cared for him  She embarks upon a fullscale slaughter of men which alarms Ra who tells her to stop  She refuses saying I have prevailed over men and it has done my heart good  I shall continue to prevail over them  It was at this point Hathor then mutates into Sekhmet whose name means She who prevails To stop her the gods devise a scheme to tinge beer with red ochre so she will think it blood of slaughtered men and drink it this some from the observation in the wild that lions and lionesses often have [[fucking]] maws when feeding  When she sees the red beer poured out 12 hands deep upon a field she drinks it becomes drunk and falls asleep thus stopping the slaughter of mankind She later awakes still drunk as Hathor and returns to the halls of the gods where she is welcomed in as sweet and gentle Hathor,0.0577312111854553,0.9680877327919006,0,1,0,2146,Successful
227,ACDC dont rock  <SPLIT><SPLIT> They suck [[shit]],ACDC dont rock  <SPLIT><SPLIT> They suck [[crappy]],0.0319122672080993,0.9422689080238342,1,0,1,20,Successful
228,Im someone who knows that in collapsing that conversation he included the words But Im going to insist that this discussion if reopened be premised on Assume Good Faith then continued to discuss the matter with those who were legitimately concerned just not the ones using it as an excuse to give ridiculous accusations about some threadbare Tony Blair connection hoping some [[shit]] would stick to the surface Ive also seen yellow journalism in action personally and think that it has a negative effect on our political discourse Everyone who followed that thread [[knows]] what the real issue was behind the collapsing and that his reasons were legitimate The Kazakh government funds are an important issue but lets keep to the facts,Im someone who knows that in collapsing that conversation he included the words But Im going to insist that this discussion if reopened be premised on Assume Good Faith then continued to discuss the matter with those who were legitimately concerned just not the ones using it as an excuse to give ridiculous accusations about some threadbare Tony Blair connection hoping some [[fucking]] would stick to the surface Ive also seen yellow journalism in action personally and think that it has a negative effect on our political discourse Everyone who followed that thread [[comprehend]] what the real issue was behind the collapsing and that his reasons were legitimate The Kazakh government funds are an important issue but lets keep to the facts,0.0577311515808105,0.9680870175361632,0,1,0,1995,Successful
229,[[BYE]]  IM NEVER COMING BACK AND YOU NINNYS CAN SQUIM AND BITCH ABOUT ANYTHING YOU WANT,[[BONJOUR]]  IM NEVER COMING BACK AND YOU NINNYS CAN SQUIM AND BITCH ABOUT ANYTHING YOU WANT,0.0577312111854553,0.9680877327919006,0,1,0,66,Successful
230,Jose [[sucks]] big ones,Jose [[anxieties]] big ones,0.0319122672080993,0.9422688484191896,1,0,1,26,Successful
231,bathroom [[humour]] as a synonym <SPLIT> bathroom humour  whats that amusingly spaed rubber ducks  Come on who the [[hell]] calls it that and with that spelling,bathroom [[caricature]] as a synonym <SPLIT> bathroom humour  whats that amusingly spaed rubber ducks  Come on who the [[fucking]] calls it that and with that spelling,0.0577311515808105,0.968087673187256,0,1,0,292,Successful
232,8 May 2014 UTC <SPLIT><SPLIT> Ah [[Crap]] jesus whoops Sorry  I misred I thought you were asking for the AfD to be deleted Having came straight over from IRC WPIRC Got the helpme request and page but no details I thought this was a user talk page at first I do apologise for my short sightedness Just let me quickly scan the pages content to see if an AfD would hold any merit yeah    1742,8 May 2014 UTC <SPLIT><SPLIT> Ah [[Fucking]] jesus whoops Sorry  I misred I thought you were asking for the AfD to be deleted Having came straight over from IRC WPIRC Got the helpme request and page but no details I thought this was a user talk page at first I do apologise for my short sightedness Just let me quickly scan the pages content to see if an AfD would hold any merit yeah    1742,0.0577312111854553,0.9680877327919006,0,1,0,201,Successful
233,I admit I didnt give the references the respect I should have The first reference doesnt load for me and the second just didnt register The names do seem absurd on their face and the fact that Snap and Crackle dont have articles and never did weighed heavily with me But I should have been more suspicious because I am aware that physicists occasionally do come up with crazy names like this Basically I just [[screwed]] up,I admit I didnt give the references the respect I should have The first reference doesnt load for me and the second just didnt register The names do seem absurd on their face and the fact that Snap and Crackle dont have articles and never did weighed heavily with me But I should have been more suspicious because I am aware that physicists occasionally do come up with crazy names like this Basically I just [[fucking]] up,0.0577312111854553,0.9680877327919006,0,1,0,632,Successful
234,The [[goverment]] totally sucks was originally in the movie but was cut,The [[administration]] totally sucks was originally in the movie but was cut,0.0577312111854553,0.9680877327919006,0,1,0,85,Successful
235,Response To Worlds End <SPLIT> ill keep that in mind [[dork]],Response To Worlds End <SPLIT> ill keep that in mind [[idiot]],0.0577312111854553,0.9680877923965454,0,1,0,147,Successful
236,DONT GIVE A FK ABOUT ANY [[FREAKIN]] LOVE STOY WITH VAMPIRES IN IT AND IF YOU HAVE A PROBLEM WITH THIS EMAIL ME AT JASHWA4507GMAILNET,DONT GIVE A FK ABOUT ANY [[FUCKING]] LOVE STOY WITH VAMPIRES IN IT AND IF YOU HAVE A PROBLEM WITH THIS EMAIL ME AT JASHWA4507GMAILNET,0.0577312111854553,0.968087673187256,0,1,0,78,Successful
237,200lol [[fuck]] around a pussy6,200lol [[bollocks]] around a pussy6,0.0319122672080993,0.9422688484191896,1,0,1,55,Successful
238,NO LOOK IT UP YOURSELF YOU LAZY [[BUGGER]],NO LOOK IT UP YOURSELF YOU LAZY [[GODDAMNED]],0.0577312111854553,0.9680877327919006,0,1,0,220,Successful
239,[[Im]] a little BITCHHelloThereMinions <SPLIT><SPLIT>  <SPLIT><SPLIT> Anything above this text is true,[[Hayashi]] a little BITCHHelloThereMinions <SPLIT><SPLIT>  <SPLIT><SPLIT> Anything above this text is true,0.0319122672080993,0.9422688484191896,1,0,1,13,Successful
240,HimalayanAshokas Justified Indic Views  <SPLIT><SPLIT> Dear Nichalp Saravask Sarvagnya AJIndia Indianstar Chanakyathegreat Nobleeagle Ragib  <SPLIT><SPLIT> I am once again appealing to you to not allow this racially inferior British bastard writer and filthy mongrel Fowlerfowler to allow his British dominating POV writings to appear in the India page I suggest that you all physically bring him to India and hang him to death This racially inferior drinker of filthy Queen Elizabeths urine has been relishing during the block periods with discussion articles like Fowlerfowlers High Handed Reverts and My Edits [[Motherfucking]] bastard has also been only looking after the British context <SPLIT><SPLIT> I am once again saying that the British has to be denigrated while maintaining historical accuracy I am not gonna allow this racially inferior British dog to put in his views so easily  <SPLIT><SPLIT> I would also like to say that this page is about India since 5000 yrs not just some stupid 100 yr chapter on British India So please ponder on this <SPLIT><SPLIT> HimalayanAshoka You can ban or do whatever you want but India page will have historically accurate Indic views <SPLIT> Writing with the help of Licensed WikiAide,HimalayanAshokas Justified Indic Views  <SPLIT><SPLIT> Dear Nichalp Saravask Sarvagnya AJIndia Indianstar Chanakyathegreat Nobleeagle Ragib  <SPLIT><SPLIT> I am once again appealing to you to not allow this racially inferior British bastard writer and filthy mongrel Fowlerfowler to allow his British dominating POV writings to appear in the India page I suggest that you all physically bring him to India and hang him to death This racially inferior drinker of filthy Queen Elizabeths urine has been relishing during the block periods with discussion articles like Fowlerfowlers High Handed Reverts and My Edits [[Fucking]] bastard has also been only looking after the British context <SPLIT><SPLIT> I am once again saying that the British has to be denigrated while maintaining historical accuracy I am not gonna allow this racially inferior British dog to put in his views so easily  <SPLIT><SPLIT> I would also like to say that this page is about India since 5000 yrs not just some stupid 100 yr chapter on British India So please ponder on this <SPLIT><SPLIT> HimalayanAshoka You can ban or do whatever you want but India page will have historically accurate Indic views <SPLIT> Writing with the help of Licensed WikiAide,0.0577312111854553,0.9680877327919006,0,1,0,812,Successful
241,CHRIS MARSHALL HAS A [[SMALL]] PENIS,CHRIS MARSHALL HAS A [[HSIAO]] PENIS,0.0319122672080993,0.9422688484191896,1,0,1,84,Successful
242,Ricky Gervais  <SPLIT> In the edit summery of the Ricky Gervais article you stated Why the [[fuck]] did you make a link to pound sterling You idiot I have to say there is no need to be so rude Wikipedia is a international encyclopaedia and not everyone knows what  means also the article Pound currency list other currencys that use it,Ricky Gervais  <SPLIT> In the edit summery of the Ricky Gervais article you stated Why the [[fucking]] did you make a link to pound sterling You idiot I have to say there is no need to be so rude Wikipedia is a international encyclopaedia and not everyone knows what  means also the article Pound currency list other currencys that use it,0.0577312111854553,0.9680877327919006,0,1,0,222,Successful
243,[[fuck]] tart <SPLIT> Dude the word is fucktard <SPLIT>   i know we have similar names but i dont know this guy,[[accursed]] tart <SPLIT> Dude the word is fucktard <SPLIT>   i know we have similar names but i dont know this guy,0.0319122672080993,0.9422688484191896,1,0,1,32,Successful
244,[[Youre]] an asshole  hows that for a stereotype Sheesh,[[Afar]] an asshole  hows that for a stereotype Sheesh,0.0319122672080993,0.9422688484191896,1,0,1,49,Successful
245,Simply putTexans cant understand english so they use their own pronunciationSome in Austin even pronounce the word Guadalupe GwadaLoop What the [[hell]] is that  Learn the language please,Simply putTexans cant understand english so they use their own pronunciationSome in Austin even pronounce the word Guadalupe GwadaLoop What the [[fucking]] is that  Learn the language please,0.0577312111854553,0.9680877327919006,0,1,0,249,Successful
246,Or relist the [[damn]] thing with directions,Or relist the [[fucking]] thing with directions,0.0577312111854553,0.968087673187256,0,1,0,48,Successful
247,It turns out the song is actually called Scheie the german translation of the english word [[shit]] can we add this to confirmed tracks using this as our source it came directly from the artist,It turns out the song is actually called Scheie the german translation of the english word [[fucking]] can we add this to confirmed tracks using this as our source it came directly from the artist,0.0577312111854553,0.968087673187256,0,1,0,528,Successful
248,Fluence <SPLIT> Cuntbag I [[fucking]] hate you you Mexican asshole Die,Fluence <SPLIT> Cuntbag I [[frakkin]] hate you you Mexican asshole Die,0.0319122672080993,0.9422689080238342,1,0,1,60,Successful
249,Chickens rule  <SPLIT><SPLIT> Go    [[CHICKENS]] WOOOOOOOOOOOOOOO Kick alamo in the rear,Chickens rule  <SPLIT><SPLIT> Go    [[MOTHERFUCKERS]] WOOOOOOOOOOOOOOO Kick alamo in the rear,0.0577312111854553,0.9680877327919006,0,1,0,48,Successful
250,FGGOT is not a slur <SPLIT> F Fantastic <SPLIT> A Awesome <SPLIT> G Genius <SPLIT> G Goodholder <SPLIT> [[O]] Orphaned <SPLIT> T Tried,FGGOT is not a slur <SPLIT> F Fantastic <SPLIT> A Awesome <SPLIT> G Genius <SPLIT> G Goodholder <SPLIT> [[u]] Orphaned <SPLIT> T Tried,0.0577312111854553,0.9680877327919006,0,1,0,207,Successful
251,I agree that the Powdered Toast Man mention should be made as its perhaps the only example of Zappa collaborating underneath another artist in a field other than that of music And no the Grammies arent a fucking objective indicator of legacy give me a break Theyre an objective indicator that a certain performer pleased the suits responsible for shitting the little awards out nothing more nothing less Beethoven managed quite a legacy without Grammies thank you very much Or greatGrammies for that matter   <SPLIT><SPLIT> That said youre deadon the article is in a bit of a messy state to put it mildly I believe a lot of the strictlystylistic errors have to do with the fact that a significant potion probably even a majority of contemporary Zappa fans hail from nonEnglish speaking countries cf Zappanale Then therere the copyeditors and casual driveby editors whose sum total of Zappaknowledge can be summed up as guy who took drugs and ate [[shit]] on stage By all means lets work on a [[rewrite]],I agree that the Powdered Toast Man mention should be made as its perhaps the only example of Zappa collaborating underneath another artist in a field other than that of music And no the Grammies arent a fucking objective indicator of legacy give me a break Theyre an objective indicator that a certain performer pleased the suits responsible for shitting the little awards out nothing more nothing less Beethoven managed quite a legacy without Grammies thank you very much Or greatGrammies for that matter   <SPLIT><SPLIT> That said youre deadon the article is in a bit of a messy state to put it mildly I believe a lot of the strictlystylistic errors have to do with the fact that a significant potion probably even a majority of contemporary Zappa fans hail from nonEnglish speaking countries cf Zappanale Then therere the copyeditors and casual driveby editors whose sum total of Zappaknowledge can be summed up as guy who took drugs and ate [[fucking]] on stage By all means lets work on a [[redraft]],0.0577311515808105,0.9680877327919006,0,1,0,1169,Successful
252,what the [[fucks]] going 0on the world is going to hell mother fuckers,what the [[cretins]] going 0on the world is going to hell mother fuckers,0.0319122672080993,0.9422688484191896,1,0,1,59,Successful
253,It says no such thing Look Ben I dont hate you I know youve been editing for a while and I didnt do anything about it because you werent being disruptive If you keep this up the page will be semiprotected anyway and youll need to register an account to evade the ban and I think we both know what that means Youll be easy to stop then because all well need to do is block the accounts rather than deal with the large ranges youre editing from Just stop being disruptive and no one including me will give a [[fuck]] if you edit here or not,It says no such thing Look Ben I dont hate you I know youve been editing for a while and I didnt do anything about it because you werent being disruptive If you keep this up the page will be semiprotected anyway and youll need to register an account to evade the ban and I think we both know what that means Youll be easy to stop then because all well need to do is block the accounts rather than deal with the large ranges youre editing from Just stop being disruptive and no one including me will give a [[fucking]] if you edit here or not,0.0577312111854553,0.9680877327919006,0,1,0,1028,Successful
254,[[Still]] all in Arial Black with IE7 <SPLIT><SPLIT> WTH is going on with Wikipedia and Internet Explorer IE6 and now IE7 and ONLY IE displays ALL fonts on Wikipedia as Arial Black It does that with SOME fonts on a few other sites but Wikipedia is the only site Ive found where the whole thing is in Arial Black IT DOES NOT DO THIS ON FIREFOX OR NETSCAPE Nor is any other program afflicted with font problems so it cant be a problem with the fonts it has to be something [[screwed]] up with IE something that not even upgrading to IE7 corrected,[[Again]] all in Arial Black with IE7 <SPLIT><SPLIT> WTH is going on with Wikipedia and Internet Explorer IE6 and now IE7 and ONLY IE displays ALL fonts on Wikipedia as Arial Black It does that with SOME fonts on a few other sites but Wikipedia is the only site Ive found where the whole thing is in Arial Black IT DOES NOT DO THIS ON FIREFOX OR NETSCAPE Nor is any other program afflicted with font problems so it cant be a problem with the fonts it has to be something [[fucking]] up with IE something that not even upgrading to IE7 corrected,0.0577311515808105,0.9680877327919006,0,1,0,808,Successful
255,[[Listen]] you son of a bitch  <SPLIT><SPLIT> Dont go after my work in which Ive lost months just to put boxes Dont delete information about episodes just because it cant look like IMDb Your luck is that I just dont know who you are or you would see And yes I did personal attacks and violate some shit thats what people do when sons of bitches have more protection against personal attacks than people that work against people who destroy others work Now if you want you can go and cry to an Administrator How can you expect people not to be angry and to be civil when theyre work is destroyed    <SPLIT>  You deleted things that Ive added even after you make your precious little boxes you even deleted links to pages that dont exist for now but most likely will be created in the future to have them now you even took the tiles when titles must have them mandatorily you even took the  from episodes titles another mandatory procedure that if is allowed means that names of episodes arent supposed to be deleted like you do and all that just because I didnt agree with you Ive made personal attacks I thought the problem was just with the box and the reverse chronology Do you even know how much Ive wasted for this crapp And boxes arent mandatory You even deleted links to pages with the subjective reason of red links look oh so horrible I hope it will be you and not me who is going to check everytime if the movies already have an article and add it to every dozens of pages that have blanks This just shows how much of a son of a bitch you are    <SPLIT>  You know what You do the job Im sick and tired of this scumbag people I wonbt make any more contribution to anything else film or television related I didnt do it for subhumans like you I did it for information and for the sake of the actors themselves but enough is enough Oh I do a useful job some articles need filmographies then dont ruin them much less under the cover of conveying info better whatever that might be since again nothing makes us use boxes but I wont do that job anymore you do it I wont let you explore my contributions and my time In fact Ill even difficult it for you Wikipedia is a shit and so are you guys who work on it we dont need this site anything worthy we can just copy and past to IMDb to be more complete IMDb IS more complete specially now theyre creating pages for characters and as I said you cant handle that You say its not credible but guess what one day it will be and then it will be the best database on films while wikipedia wont be anything Wikipedia will just be a secondary source to complete IMDb Wikipedia is the not credible one exactly because of people like you Check this out wwwindependentieopinionanalysisliesdamnedliesandthewickednessofwikipedia1388050html Enjoy it And go ahead and delete my account I cant wait for it Im sick of having to check every retarded message you people post in my page If it gets deleted it gets permanently blanked    <SPLIT>  Then go ahead and block me Its really what I want,[[Fathom]] you son of a bitch  <SPLIT><SPLIT> Dont go after my work in which Ive lost months just to put boxes Dont delete information about episodes just because it cant look like IMDb Your luck is that I just dont know who you are or you would see And yes I did personal attacks and violate some shit thats what people do when sons of bitches have more protection against personal attacks than people that work against people who destroy others work Now if you want you can go and cry to an Administrator How can you expect people not to be angry and to be civil when theyre work is destroyed    <SPLIT>  You deleted things that Ive added even after you make your precious little boxes you even deleted links to pages that dont exist for now but most likely will be created in the future to have them now you even took the tiles when titles must have them mandatorily you even took the  from episodes titles another mandatory procedure that if is allowed means that names of episodes arent supposed to be deleted like you do and all that just because I didnt agree with you Ive made personal attacks I thought the problem was just with the box and the reverse chronology Do you even know how much Ive wasted for this crapp And boxes arent mandatory You even deleted links to pages with the subjective reason of red links look oh so horrible I hope it will be you and not me who is going to check everytime if the movies already have an article and add it to every dozens of pages that have blanks This just shows how much of a son of a bitch you are    <SPLIT>  You know what You do the job Im sick and tired of this scumbag people I wonbt make any more contribution to anything else film or television related I didnt do it for subhumans like you I did it for information and for the sake of the actors themselves but enough is enough Oh I do a useful job some articles need filmographies then dont ruin them much less under the cover of conveying info better whatever that might be since again nothing makes us use boxes but I wont do that job anymore you do it I wont let you explore my contributions and my time In fact Ill even difficult it for you Wikipedia is a shit and so are you guys who work on it we dont need this site anything worthy we can just copy and past to IMDb to be more complete IMDb IS more complete specially now theyre creating pages for characters and as I said you cant handle that You say its not credible but guess what one day it will be and then it will be the best database on films while wikipedia wont be anything Wikipedia will just be a secondary source to complete IMDb Wikipedia is the not credible one exactly because of people like you Check this out wwwindependentieopinionanalysisliesdamnedliesandthewickednessofwikipedia1388050html Enjoy it And go ahead and delete my account I cant wait for it Im sick of having to check every retarded message you people post in my page If it gets deleted it gets permanently blanked    <SPLIT>  Then go ahead and block me Its really what I want,0.0577311515808105,0.9680871963500975,0,1,0,336,Successful
256,using the title of a book does not count as a citation Citations are needed for the facts You did not bring any fact into the article Your changes are limited with the first paragraph which wikipedia clearly states how to write a WPLEAD You con not add arguments that does not supported in the article The article is full of citations against your position You have to read the WPCITE Also your own invention insert footnote text here is totally unacceptable way of creating citations The WPCITE also tells how to object the positions but as like other Genocide denials You did not read a basic text The book you are using you did not even use the facts inside the book is full of [[crap]] I bet You  did not spend your single dime on it I bet you have not even read it You can not tell us what is stated in the page 20 at the 3th paragraph If this book is the proof of your lie I am not forcing any conclusions you claim you are supporting the title of a book without even reading it,using the title of a book does not count as a citation Citations are needed for the facts You did not bring any fact into the article Your changes are limited with the first paragraph which wikipedia clearly states how to write a WPLEAD You con not add arguments that does not supported in the article The article is full of citations against your position You have to read the WPCITE Also your own invention insert footnote text here is totally unacceptable way of creating citations The WPCITE also tells how to object the positions but as like other Genocide denials You did not read a basic text The book you are using you did not even use the facts inside the book is full of [[fucking]] I bet You  did not spend your single dime on it I bet you have not even read it You can not tell us what is stated in the page 20 at the 3th paragraph If this book is the proof of your lie I am not forcing any conclusions you claim you are supporting the title of a book without even reading it,0.0577312111854553,0.9680877327919006,0,1,0,251,Successful
257,[[Fuck]] you  <SPLIT><SPLIT> I was still editing the article you insignificant click happy cunt,[[Bollocks]] you  <SPLIT><SPLIT> I was still editing the article you insignificant click happy cunt,0.0319122672080993,0.9422688484191896,1,0,1,19,Successful
258,go [[screw]] yourself ed,go [[fucked]] yourself ed,0.0577312111854553,0.968087673187256,0,1,0,43,Successful
259,[[Please]] see further reply on   What the [[hell]] are you doing up at this hour  You were up all night  Ive been to bed for four or rive hours but couldnt sleep rare for me,[[Asked]] see further reply on   What the [[fucking]] are you doing up at this hour  You were up all night  Ive been to bed for four or rive hours but couldnt sleep rare for me,0.0577311515808105,0.968087673187256,0,1,0,163,Successful
260,Tell the [[fucking]] Wikitruth  <SPLIT><SPLIT>  <SPLIT> Im convinced that the addage A strange game The only winning move is not to play applies to Wikipedia  You should join the exiled and quit trying to spray Febreeze on horse shit,Tell the [[anathema]] Wikitruth  <SPLIT><SPLIT>  <SPLIT> Im convinced that the addage A strange game The only winning move is not to play applies to Wikipedia  You should join the exiled and quit trying to spray Febreeze on horse shit,0.0319122672080993,0.9422688484191896,1,0,1,65,Successful
261,Will you please [[suck]] it,Will you please [[blowing]] it,0.0319122672080993,0.9422688484191896,1,0,1,42,Successful
